Time,Power - Grid L1,Power - Grid L2,Power - Grid L3,Total
1612762200000.00,-7446.302222,-8819.637778,-12820.43556,-29086.37556
1612763100000.00,-14989.30667,-17178.16444,-20318.87333,-52486.34444
1612764000000.00,340396.7967,341131.2989,339026.6556,1020554.751
1612764900000.00,179830.8567,178110.9544,175590.6044,533532.4156
1612765800000.00,-12865.30556,-15651.36778,-18167.71,-46684.38333
1612766700000.00,-12914.37111,-15650.86,-17911.44889,-46476.68
1612767600000.00,-13411.13,-16372.29333,-19210.31889,-48993.74222
1612768500000.00,-13649.02333,-17492.65667,-20089.25667,-51230.93667
1612769400000.00,-16273.40333,-20046.49778,-24032.87556,-60352.77667
1612770300000.00,-339820.84,-345413.2344,-348381.3556,-1033615.43
1612771200000.00,-237334.0344,-242167.9978,-245821.9044,-725323.9367
1612772100000.00,-2796.527778,-3538.2,-3080.668889,-9415.396667
1612773000000.00,-4635.921111,-5381.526667,-4937.475556,-14954.92333
1612773900000.00,826.1444444,172.4855556,716.8022222,1715.432222
1612774800000.00,-12091.44333,-12782.87556,-12351.92333,-37226.24222
1612775700000.00,-5939.364444,-6042.047778,-6156.331111,-18137.74333
1612776600000.00,50.40555556,202.0144444,-57.45222222,194.9677778
1612777500000.00,-9858.268889,-9729.737778,-10001.92889,-29589.93556
1612778400000.00,-1336.537778,-1205.938889,-1469.817778,-4012.294444
1612779300000.00,-3835.491111,-3789.401111,-4203.753333,-11828.64556
1612780200000.00,1511.038889,1547.277778,1109.493333,4167.81
1612781100000.00,1369.675556,1487.932222,1130.988889,3988.596667
1612782000000.00,1456.704444,1566.524444,1112.515556,4135.744444
1612782900000.00,1429.777778,1577.566667,1234.941111,4242.285556
1612783800000.00,1310.51,1476.328889,1221.103333,4007.942222
1612784700000.00,1254.887778,1406.301111,1112.894444,3774.083333
1612785600000.00,1051.158889,1228.421111,1002.99,3282.57
1612786500000.00,1080.360802,1200.659243,869.1848552,3150.2049
1612787400000.00,997.6419069,1076.944568,661.886918,2736.473392
1612788300000.00,984.7755556,998.48,516.9155556,2500.171111
1612789200000.00,755.1288889,884.9044444,602.7533333,2242.786667
1612790100000.00,907.0422222,1045.641111,809.4511111,2762.134444
1612791000000.00,837.3111111,854.3033333,503.6833333,2195.297778
1612791900000.00,683.0644444,775.5977778,463.7533333,1922.415556
1612792800000.00,855.5788889,954.7788889,673.6655556,2484.023333
1612793700000.00,1213.454444,1296.311111,1041.673333,3551.438889
1612794600000.00,1140.632222,1229.971111,965.9133333,3336.516667
1612795500000.00,1713.85,1695.264444,1332.131111,4741.245556
1612796400000.00,1779.122222,1804.436667,1501.234444,5084.793333
1612797300000.00,2169.077778,2233.846667,1981.054444,6383.978889
1612798200000.00,3304.85,3392.03,3133.918889,9830.798889
1612799100000.00,5008.404444,5077.97,4825.408889,14911.78333
1612800000000.00,5037.713333,5107.696667,4843.516667,14988.92667
1612800900000.00,1883.812222,2011.277778,1781.727778,5676.817778
1612801800000.00,-3028.886667,-3025.546667,-3289.931111,-9344.364444
1612802700000.00,1250.513333,1175.3,838.9711111,3264.784444
1612803600000.00,1998.661111,2207.316667,1965.585556,6171.563333
1612804500000.00,2066.63,2249.158889,1890.443333,6206.232222
1612805400000.00,2169.133333,2318.882222,1727.558889,6215.574444
1612806300000.00,2103.821111,2230.197778,1883.805556,6217.824444
1612807200000.00,2031.862222,1381.402222,1919.614444,5332.878889
1612808100000.00,2026.684444,1370.56,1896.797778,5294.042222
1612809000000.00,2016.435556,1381.863333,1935.971111,5334.27
1612809900000.00,9037.447778,7186.366667,5624.136667,21847.95111
1612810800000.00,4337.048889,1780.771111,-879.1788889,5238.641111
1612811700000.00,4785.664444,1445.788889,-1069.713333,5161.74
1612812600000.00,4766.343333,1414.606667,-1025.74,5155.21
1612813500000.00,196814.3452,195490.7059,193692.6737,585997.7248
1612814400000.00,837.4277778,-2200.057778,-4166.403333,-5529.033333
1612815300000.00,187304.9,185540.0922,184768.3889,557613.3811
1612816200000.00,139781.7156,137930.4056,137739.6044,415451.7256
1612817100000.00,322371.3774,319547.3463,320945.1165,962863.8402
1612818000000.00,-517.6944444,-5598.905556,-5714.538889,-11831.13889
1612818900000.00,-8134.115556,-12354.66889,-13221.89556,-33710.68
1612819800000.00,-5192.432222,-8900.206667,-10856.90667,-24949.54556
1612820700000.00,-7235.672222,-9994.863333,-12082.88111,-29313.41667
1612821600000.00,-13285.72222,-16739.17667,-17254.53556,-47279.43444
1612822500000.00,-15383.69333,-18341.75222,-19435.81889,-53161.26444
1612823400000.00,-15222.65667,-18625.04111,-19970.33222,-53818.03
1612824300000.00,-14193.01556,-17598.37111,-18433.23,-50224.61667
1612825200000.00,-4902.991111,-7652.614444,-8993.75,-21549.35556
1612826100000.00,-7974.363333,-10558.15444,-11981.19889,-30513.71667
1612827000000.00,95373.1,93287.97778,92317.44333,280978.5211
1612827900000.00,223755.7744,222649.0089,221582.9133,667987.6967
1612828800000.00,-11066.00268,-13065.70241,-15067.30697,-39199.01206
1612829700000.00,35047.41425,32487.83964,30557.43096,98092.68486
1612830600000.00,65228.24889,62461.35778,61162.35556,188851.9622
1612831500000.00,247076.4823,245691.8359,245584.0421,738352.3603
1612832400000.00,-3335.867631,-6033.147942,-6615.066741,-15984.08231
1612833300000.00,-15028.62708,-17439.71809,-18695.28413,-51163.6293
1612834200000.00,-14857.57,-17328.52222,-18522.89444,-50708.98667
1612835100000.00,-14536.99889,-17216.77506,-18118.23608,-49872.01002
1612836000000.00,-14904.93889,-17409.24111,-18177.77778,-50491.95778
1612836900000.00,-14352.47894,-17358.09867,-17361.54213,-49072.11973
1612837800000.00,-15135.29333,-17843.92556,-18071.17333,-51050.39222
1612838700000.00,-13507.91444,-16400.40667,-16699.04778,-46607.36889
1612839600000.00,26.83111111,-2688.19,-3185.951111,-5847.31
1612840500000.00,-7693.58,-10861.55444,-11160.71111,-29715.84556
1612841400000.00,-13357.32778,-16742.53778,-17213.54,-47313.40556
1612842300000.00,-14735.68667,-17395.56778,-17899.25556,-50030.51
1612843200000.00,-14544.25889,-17808.87444,-18345.47667,-50698.61
1612844100000.00,-3463.757778,-6629.793333,-7374.758889,-17468.31
1612845000000.00,-13853.01778,-17012.73889,-17600.67222,-48466.42889
1612845900000.00,-14965.34,-18422.95222,-19033.39556,-52421.68778
1612846800000.00,3724.116667,1033.121111,-676.9111111,4080.326667
1612847700000.00,-12062.61,-14827.69222,-15751.36222,-42641.66444
1612848600000.00,-13736.93333,-17036.62222,-18221.26778,-48994.82333
1612849500000.00,-13676.79667,-17850.76889,-19485.33778,-51012.90333
1612850400000.00,248302.2122,245903.9822,245561.1744,739767.3689
1612851300000.00,87546.50222,84003.96889,85989.32889,257539.8
1612852200000.00,7691.065556,3661.293333,5419.375556,16771.73444
1612853100000.00,-2966.232222,-6662.601111,-5993.705556,-15622.53889
1612854000000.00,216323.5844,212315.3,214132.7311,642771.6156
1612854900000.00,256123.2944,251654.27,253393.5033,761171.0678
1612855800000.00,281648.2089,278283.19,279637.4767,839568.8756
1612856700000.00,257799.0822,254889.3033,256025.3122,768713.6978
1612857600000.00,131946.3222,128443.65,127999.3789,388389.3511
1612858500000.00,181945.7533,178508.1367,178944.4278,539398.3178
1612859400000.00,9027.513333,4541.875556,5019.205556,18588.59444
1612860300000.00,9145.13,4524.623333,5375.306667,19045.06
1612861200000.00,-5392.666667,-9601.616667,-9849.942222,-24844.22556
1612862100000.00,26013.31,21245.45889,21280.55444,68539.32333
1612863000000.00,7052.246667,2560.744444,2694.485556,12307.47667
1612863900000.00,-26870.55667,-32153.99889,-31296.73444,-90321.29
1612864800000.00,-22557.72444,-27790.62,-26583.1,-76931.44444
1612865700000.00,-22287.07778,-26965.44667,-26744.53222,-75997.05667
1612866600000.00,-207512.6478,-213139.3589,-212825.3889,-633477.3956
1612867500000.00,-414064.8776,-420781.594,-419543.3626,-1254389.834
1612868400000.00,-357192.1711,-362458.0189,-362948.0533,-1082598.243
1612869300000.00,-381689.313,-386793.919,-388191.4295,-1156674.661
1612870200000.00,-489414.5056,-494979.4311,-496863.2611,-1481257.198
1612871100000.00,-350877.4489,-355089.2667,-359208.12,-1065174.836
1612872000000.00,601.3188889,-1564.514444,-5028.26,-5991.455556
1612872900000.00,394.7277778,-1789.384444,-4446.858889,-5841.515556
1612873800000.00,1341.953333,-1869.124444,-4943.052222,-5470.223333
1612874700000.00,1559.043333,-1851.937778,-4735.204444,-5028.098889
1612875600000.00,2637.211111,-1620.915556,-3946.322222,-2930.026667
1612876500000.00,3586.11,-1898.297778,-3614.374444,-1926.562222
1612877400000.00,4299.134444,-1526.325556,-4173.236667,-1400.427778
1612878300000.00,4372.457778,-1767.287778,-4180.365556,-1575.195556
1612879200000.00,4811.412222,-1231.527778,-3785.641111,-205.7566667
1612880100000.00,4650.835556,-600.16,-3629.945556,420.73
1612881000000.00,4470.345556,-657.9044444,-3124.55,687.8911111
1612881900000.00,85839.73889,80765.66889,78797.10667,245402.5144
1612882800000.00,9085.086667,2437.182222,1503.435556,13025.70444
1612883700000.00,-15500.37889,-21207.38556,-22844.63,-59552.39444
1612884600000.00,-6883.384444,-12969.89778,-14909.36,-34762.64222
1612885500000.00,6373.337778,86.27222222,-1923.333333,4536.276667
1612886400000.00,5820.29,882.9044444,-2064.202222,4638.992222
1612887300000.00,6432.045556,600.1644444,-1328.764444,5703.445556
1612888200000.00,6322.793333,1078.44,-1743.281111,5657.952222
1612889100000.00,2616.285556,1641.134444,1395.802222,5653.222222
1612890000000.00,11198.98778,6095.346667,4100.501111,21394.83556
1612890900000.00,6012.173333,1350.223333,-1853.197778,5509.198889
1612891800000.00,5327.791111,2591.291111,-2402.155556,5516.926667
1612892700000.00,5612.28,2582.142222,-2652.143333,5542.278889
1612893600000.00,5943.84,1164.344444,-1680.487778,5427.696667
1612894500000.00,5897.02,1018.997778,-1591.155556,5324.862222
1612895400000.00,5344.043333,746.8455556,-619.6988889,5471.19
1612896300000.00,149197.2578,144776.4056,145299.3644,439273.0278
1612897200000.00,-3058.396667,-7002.298889,-7229.403333,-17290.09889
1612898100000.00,-12525.33,-17179.05889,-17439.53889,-47143.92778
1612899000000.00,5115.277778,256.8033333,76.25333333,5448.334444
1612899900000.00,4531.178889,655.1222222,89.28444444,5275.585556
1612900800000.00,282455.7422,278799.8833,281080.1711,842335.7967
1612901700000.00,17866.54222,13002.82111,14539.12778,45408.49111
1612902600000.00,259987.3478,256356.2722,259490.0556,775833.6756
1612903500000.00,298197.8833,294396.3544,297818.7733,890413.0111
1612904400000.00,-263236.5111,-270505.4744,-268580.9867,-802322.9722
1612905300000.00,-287059.3378,-293689.8267,-293090.7856,-873839.95
1612906200000.00,13136.25111,8957.063333,8965.941111,31059.25556
1612907100000.00,15611.33111,11582.06889,11751.09778,38944.49778
1612908000000.00,-5028.882222,-8987.684444,-9270.853333,-23287.42
1612908900000.00,19469.23444,15856.50556,14609.02111,49934.76111
1612909800000.00,10785.34556,8093.728889,7365.953333,26245.02778
1612910700000.00,16005.64778,12794.88889,11887.70222,40688.23889
1612911600000.00,-7835.408889,-12305.56778,-11393.24556,-31534.22222
1612912500000.00,110552.8667,107389.23,108472.2789,326414.3756
1612913400000.00,2601.826667,-1116.932222,-605.7711111,879.1233333
1612914300000.00,310807.5678,308361.1767,310427.8344,929596.5789
1612915200000.00,-11528.02815,-15608.74397,-15536.42627,-42673.19839
1612916100000.00,-16300.45111,-20276.34778,-19592.67444,-56169.47333
1612917000000.00,-16278.95,-20332.42444,-19630.98889,-56242.36333
1612917900000.00,-16289.61444,-20585.05778,-19791.42111,-56666.09333
1612918800000.00,-15897.23111,-20430.07889,-19822.52556,-56149.83556
1612919700000.00,71768.72667,68015.5,69334.65556,209118.8822
1612920600000.00,7378.687778,2945.387778,4670.908889,14994.98444
1612921500000.00,-5561.354444,-10651.59222,-8444.876667,-24657.82333
1612922400000.00,-12253.37444,-17488.99,-14857.36889,-44599.73333
1612923300000.00,-15402.52444,-20791.67889,-18821.24667,-55015.45
1612924200000.00,-13316.94333,-19002.79444,-17138.51333,-49458.25111
1612925100000.00,-5512.558889,-11380.05444,-9162.18,-26054.79333
1612926000000.00,-13112.22111,-18628.16333,-16030.88667,-47771.27111
1612926900000.00,-15623.72,-21112.12889,-18563.87889,-55299.72778
1612927800000.00,-15492.93778,-21107.12889,-18664.70889,-55264.77556
1612928700000.00,-15374.35667,-21009.67778,-18467.19111,-54851.22556
1612929600000.00,-15003.51,-21709.56667,-18948.57222,-55661.64889
1612930500000.00,-14895.55889,-21616.02889,-18337.64778,-54849.23556
1612931400000.00,-14993.98778,-20996.06222,-18602.10222,-54592.15222
1612932300000.00,-13254.37444,-18743.32222,-17420.48333,-49418.18
1612933200000.00,-10764.73222,-16343.71667,-15885.11889,-42993.56778
1612934100000.00,-15193.81778,-21462.96667,-21039.68111,-57696.46556
1612935000000.00,-15254.28556,-21159.07556,-20464.55889,-56877.92
1612935900000.00,-14470.32222,-20438.36222,-20136.03778,-55044.72222
1612936800000.00,374220.6589,369558.4211,373719.8644,1117498.944
1612937700000.00,320769.6989,314816.6367,318169.9722,953756.3078
1612938600000.00,285081.1422,279646.8622,282391.0711,847119.0756
1612939500000.00,224687.7178,217736.3711,220292.3522,662716.4411
1612940400000.00,389652.9178,381879.8789,385535.2589,1157068.056
1612941300000.00,355173.5111,348413.6367,350961.5044,1054548.652
1612942200000.00,-7401.398889,-15349.83556,-15468.98,-38220.21444
1612943100000.00,133772.9233,125918.8978,126018.9878,385710.8089
1612944000000.00,23776.76667,16153.66222,15326.36333,55256.79222
1612944900000.00,-31405.82,-39698.23778,-40321.56778,-111425.6256
1612945800000.00,-87774.07889,-95223.00444,-96430.43333,-279427.5167
1612946700000.00,-412362.7478,-421541.8267,-420869.1189,-1254773.693
1612947600000.00,-483931.5122,-493578.9411,-493772.8244,-1471283.278
1612948500000.00,-481980.6522,-491389.7922,-492406.4356,-1465776.88
1612949400000.00,-451892.6289,-461282.3589,-462743.1189,-1375918.107
1612950300000.00,-158453.5856,-166392.8689,-168502.5622,-493349.0167
1612951200000.00,3399.284444,-3305.566667,-6379.193333,-6285.475556
1612952100000.00,3271.401111,-3083.413333,-6868.252222,-6680.264444
1612953000000.00,2983.516667,-3435.354444,-6983.41,-7435.247778
1612953900000.00,3575.395556,-3235.582222,-6572.565556,-6232.752222
1612954800000.00,3374.887778,-2615.661111,-6689.796667,-5930.57
1612955700000.00,3747.563474,-1813.595768,-6104.386414,-4170.418708
1612956600000.00,2812.100887,-1308.309313,-6080.044346,-4576.252772
1612957500000.00,2208.056667,-2398.021111,-6222.838889,-6412.803333
1612958400000.00,29.16333333,-4286.318889,-7958.585556,-12215.74111
1612959300000.00,1278.114444,-4134.604444,-7762.486667,-10618.97667
1612960200000.00,1635.217778,-3703.875556,-7557.554444,-9626.212222
1612961100000.00,1816.282222,-3158.167778,-6804.216667,-8146.102222
1612962000000.00,1602.952222,-2465.747778,-6269.317778,-7132.113333
1612962900000.00,2707.744444,-2360.158889,-5693.337778,-5345.752222
1612963800000.00,3225.484444,-3037.983333,-5133.92,-4946.418889
1612964700000.00,3212.334444,-2879.944444,-4849.361111,-4516.971111
1612965600000.00,3243.214444,-2408.944444,-4236.748889,-3402.478889
1612966500000.00,3492.476667,-2695.377778,-4134.528889,-3337.43
1612967400000.00,3841.587778,-2222.387778,-4003.567778,-2384.367778
1612968300000.00,4394.772222,-1286.305556,-3755.57,-647.1033333
1612969200000.00,4808.331111,-1281.477778,-4677.112222,-1150.258889
1612970100000.00,4653.983333,-1674.445556,-4627.49,-1647.952222
1612971000000.00,5360.61624,-1488.182425,-4029.14238,-156.7085651
1612971900000.00,5782.031077,-840.4384018,-3992.701443,948.891232
1612972800000.00,285543.2667,279673.3233,277874.0422,843090.6322
1612973700000.00,-6657.364444,-14498.70667,-15999.38333,-37155.45444
1612974600000.00,-18744.09667,-26538.00444,-27950.54333,-73232.64444
1612975500000.00,-22576.5,-29263.90778,-31232.66333,-83073.07111
1612976400000.00,-22530.40111,-27733.55778,-32021.45222,-82285.41111
1612977300000.00,52049.02111,48449.32556,43494.49889,143992.8456
1612978200000.00,19014.72667,16029.27444,10115.77111,45159.77222
1612979100000.00,104711.4789,104893.3878,98480.56,308085.4267
1612980000000.00,-120270.9022,-122750.9167,-129867.7144,-372889.5333
1612980900000.00,-64970.09333,-66427.72111,-73796.55333,-205194.3678
1612981800000.00,4254.031111,3204.062222,-4172.476667,3285.616667
1612982700000.00,184214.1389,183356.47,178033.6211,545604.23
1612983600000.00,4368.672222,1974.636667,-3292.98,3050.328889
1612984500000.00,-145422.5528,-148761.7964,-153851.3337,-448035.683
1612985400000.00,4404.477197,1633.901001,-2832.994438,3205.38376
1612986300000.00,188614.5255,187263.6652,183615.0277,559493.2184
1612987200000.00,-18642.29667,-21932.58778,-25286.24667,-65861.13111
1612988100000.00,-3404.4,-6101.594444,-9925.25,-19431.24444
1612989000000.00,-3958.05,-7032.505556,-10909.77556,-21900.33111
1612989900000.00,-10872.34,-13706.96333,-17922.49667,-42501.8
1612990800000.00,555.6755556,-2633.594444,-6441.431111,-8519.35
1612991700000.00,-2090.188889,-4953.042222,-9224.567778,-16267.79889
1612992600000.00,-5747.478889,-7447.48,-13266.41,-26461.36889
1612993500000.00,-8137.577778,-9688.852222,-14885.81556,-32712.24556
1612994400000.00,-2881.395556,-4834.086667,-10048.42222,-17763.90444
1612995300000.00,-3052.516667,-4735.592222,-10455.67889,-18243.78778
1612996200000.00,-8761.812222,-9671.927778,-16638.63667,-35072.37667
1612997100000.00,-5679.048889,-7531.762222,-14003.46778,-27214.27889
1612998000000.00,675.7877778,-1234.573333,-6422.023333,-6980.808889
1612998900000.00,4047.096667,1636.835556,-2674.662222,3009.27
1612999800000.00,58351.86778,56414.5,53111.61333,167877.9811
1613000700000.00,-3441.396667,-5986.616667,-9195.752222,-18623.76556
1613001600000.00,-13125.85408,-15293.17001,-19700.0415,-48119.0656
1613002500000.00,-8556.415556,-10952.49,-15282.87,-34791.77556
1613003400000.00,4336.745556,1716.864444,-3012.586667,3041.023333
1613004300000.00,154729.5244,153117.6078,149627.6289,457474.7611
1613005200000.00,6981.197753,4104.029213,-363.2831461,10721.94382
1613006100000.00,-14911.29556,-17714.69,-21849.48667,-54475.47222
1613007000000.00,-15522.02778,-17625.6,-22085.57667,-55233.20444
1613007900000.00,-14336.11778,-16558.86778,-20811.47444,-51706.46
1613008800000.00,-2725.256667,-4659.478889,-9032.831111,-16417.56667
1613009700000.00,-7925.182222,-10193.95333,-13873.10667,-31992.24222
1613010600000.00,-13205.61444,-15960.11889,-18809.90444,-47975.63778
1613011500000.00,-14356.90333,-17333.45222,-19736.95556,-51427.31111
1613012400000.00,3794.922222,976.8566667,-1594.876667,3176.902222
1613013300000.00,3682.052222,1095.855556,-2015.278889,2762.628889
1613014200000.00,3467.783333,1038.992222,-1744.567778,2762.207778
1613015100000.00,3401.705556,1306.493333,-1443.783333,3264.415556
1613016000000.00,3618.591111,1466.725556,-2148.162222,2937.154444
1613016900000.00,3516.65,1542.893333,-2202.761111,2856.782222
1613017800000.00,4000.18,1190.966667,-2403.034444,2788.112222
1613018700000.00,4120.52,1504.917778,-2583.645556,3041.792222
1613019600000.00,4431.748889,782.0522222,-2222.062222,2991.738889
1613020500000.00,4267.756667,856.26,-1965.754444,3158.262222
1613021400000.00,3999.19,1140.334444,-2326.518889,2813.005556
1613022300000.00,4395.825556,1461.027778,-2630.348889,3226.504444
1613023200000.00,373836.0011,373376.3389,371306.3311,1118518.671
1613024100000.00,33881.34889,30595.67556,26570.93444,91047.95889
1613025000000.00,-12653.16333,-17106.01444,-21462.61556,-51221.79333
1613025900000.00,-11609.76222,-17788.96556,-21167.89111,-50566.61889
1613026800000.00,-11953.96444,-17223.74333,-21670.82667,-50848.53444
1613027700000.00,-14575.46,-19800.96,-24150.23778,-58526.65778
1613028600000.00,-34156.05667,-38886.96333,-45125.17111,-118168.1911
1613029500000.00,47056.79667,43849.30778,37814.72222,128720.8267
1613030400000.00,-12031.48889,-14982.33111,-21252.07667,-48265.89667
1613031300000.00,18384.64111,16447.66333,8980.993333,43813.29778
1613032200000.00,-25498.53111,-27733.56,-33569.64889,-86801.74
1613033100000.00,122877.8287,121028.3715,116112.5006,360018.7008
1613034000000.00,-33379.8,-36652.18889,-42520.76889,-112552.7578
1613034900000.00,-262020.1078,-266917.9633,-272013.9378,-800952.0089
1613035800000.00,1420.38,-1956.982222,-7152.915556,-7689.517778
1613036700000.00,1585.971111,-2461.521111,-7515.232222,-8390.782222
1613037600000.00,519.5277778,-2567.573333,-8165.964444,-10214.01
1613038500000.00,527.6666667,-2668.755556,-8502.311111,-10643.4
1613039400000.00,174.9532294,-2979.160356,-8964.2049,-11768.41203
1613040300000.00,-254.6718404,-3221.009978,-9050.453437,-12526.13525
1613041200000.00,-657.3437152,-4166.625139,-8633.695217,-13457.66407
1613042100000.00,-1044.884573,-4196.173141,-9003.158713,-14244.21643
1613043000000.00,-1346.231111,-4420.547778,-9282.69,-15049.46889
1613043900000.00,-1090.445556,-4362.661111,-9405.037778,-14858.14444
1613044800000.00,50547.02889,47934.23667,43378.93667,141860.2022
1613045700000.00,283716.9589,280047.6789,278232.3478,841996.9856
1613046600000.00,345709.0889,343972.2444,342297.3333,1031978.667
1613047500000.00,346356.6533,344788.35,343191.1844,1034336.188
1613048400000.00,215291.5211,212334.6411,210154.88,637781.0422
1613049300000.00,283314.6808,280668.8398,278803.4605,842786.9811
1613050200000.00,178095.5039,174584.2042,172622.4861,525302.1942
1613051100000.00,-5608.105556,-10162.21,-12909.83778,-28680.15333
1613052000000.00,267121.0022,262806.7,262799.7922,792727.4944
1613052900000.00,180609.63,175544.7489,175322.0778,531476.4567
1613053800000.00,-7122.077778,-12993.26333,-14150.50222,-34265.84333
1613054700000.00,-40527.01444,-47267.93333,-48364.10333,-136159.0511
1613055600000.00,47543.94878,40781.6882,40137.15367,128462.7906
1613056500000.00,-24935.46563,-33099.59202,-33261.2561,-91296.31375
1613057400000.00,-29597.23778,-36552.41444,-37662.35778,-103812.01
1613058300000.00,-27556.14556,-33690.66889,-35544.81111,-96791.62556
1613059200000.00,202035.3864,197848.6314,195589.2628,595473.2806
1613060100000.00,-18872.83038,-24748.22506,-27304.14856,-70925.20399
1613061000000.00,-28773.76111,-35202.24111,-37101.08222,-101077.0844
1613061900000.00,-20762.81333,-26612.52556,-29608.49333,-76983.83222
1613062800000.00,-9524.068889,-14113.27667,-18070.60111,-41707.94667
1613063700000.00,-6798.89,-10602.92556,-13664.29333,-31066.10889
1613064600000.00,-291196.0978,-296086.0167,-298614.7567,-885896.8711
1613065500000.00,340347.3689,339522.5244,336041.4433,1015911.337
1613066400000.00,-3331.526667,-7490.153333,-10659.71889,-21481.39889
1613067300000.00,207735.2244,205035.9389,203261.48,616032.6433
1613068200000.00,218720.11,215969.1433,214258.5756,648947.8289
1613069100000.00,293638.7944,289468.6467,288667.7011,871775.1422
1613070000000.00,-160942.4944,-167895.89,-166935.9733,-495774.3578
1613070900000.00,189406.5744,185420.0889,185767.2489,560593.9122
1613071800000.00,7604.831111,2900.976667,3472.103333,13977.91111
1613072700000.00,5373.534444,1301.377778,1370.206667,8045.118889
1613073600000.00,-7831.532222,-12499.55778,-12318.61444,-32649.70444
1613074500000.00,-9637.514444,-14166.70778,-14147.70889,-37951.93111
1613075400000.00,44084.19444,39795.19,40159.86222,124039.2467
1613076300000.00,12004.57778,7421.726667,7899.593333,27325.89778
1613077200000.00,-8075.74,-13541.40556,-12642.91,-34260.05556
1613078100000.00,-11082.31889,-16867.16444,-16895.31,-44844.79333
1613079000000.00,-1220.642222,-5171.047778,-7374.268889,-13765.95889
1613079900000.00,-3401.71,-6463.9,-9453.938889,-19319.54889
1613080800000.00,-7353.114444,-11457.46556,-13749.14778,-32559.72778
1613081700000.00,-8010.791111,-11960.52778,-14479.04556,-34450.36444
1613082600000.00,-8014.733333,-11889.43,-13937.67667,-33841.84
1613083500000.00,-8366.241111,-13215.99889,-14584.84444,-36167.08444
1613084400000.00,-189008.8567,-194735.9767,-194705.1267,-578449.96
1613085300000.00,-387597.9333,-394636.9256,-393549.3289,-1175784.188
1613086200000.00,-357744.8922,-364093.6944,-363932.6811,-1085771.268
1613087100000.00,-19022.87444,-22527.92667,-24001.17556,-65551.97667
1613088000000.00,-85008.5,-88832.55481,-90651.97059,-264493.0254
1613088900000.00,-92453.11333,-96273.03222,-98139.94556,-286866.0911
1613089800000.00,-354612.5011,-360509.7489,-362045.4978,-1077167.748
1613090700000.00,-166055.2911,-170149.3122,-172949.7411,-509154.3444
1613091600000.00,-18474.16556,-20919.76667,-23713.99556,-63107.92778
1613092500000.00,-379678.4156,-385254.2622,-386775.6022,-1151708.28
1613093400000.00,-18677.48667,-21820.44556,-24399.46,-64897.39222
1613094300000.00,-8113.9,-11356,-13691.60111,-33161.50111
1613095200000.00,-8036.331111,-11391.24667,-12869.60111,-32297.17889
1613096100000.00,-8848.498889,-11507.82333,-13222.90111,-33579.22333
1613097000000.00,-8755.25,-11875.80556,-13474.51444,-34105.57
1613097900000.00,-8293.272222,-11637.14444,-12976.58667,-32907.00333
1613098800000.00,-8897.076667,-12306.86,-13377.13889,-34581.07556
1613099700000.00,-7626.54,-10962.47444,-12424.43778,-31013.45222
1613100600000.00,-4729.432222,-8131.194444,-9746.581111,-22607.20778
1613101500000.00,-6534.131111,-10612.15,-11463.57778,-28609.85889
1613102400000.00,-5662.702222,-9994.518889,-10901.52222,-26558.74333
1613103300000.00,-7541.775556,-11958.46,-13184.20778,-32684.44333
1613104200000.00,-7249.724444,-12965.12667,-11685.43889,-31900.29
1613105100000.00,-7533.895556,-13930.49889,-12272.44556,-33736.84
1613106000000.00,253.5966667,-5827.506667,-4533.048889,-10106.95889
1613106900000.00,-8976.303333,-14707.92778,-13896.58778,-37580.81889
1613107800000.00,-2969.198889,-9403.992222,-8149.863333,-20523.05444
1613108700000.00,-2812.654444,-8619.394444,-8777.325556,-20209.37444
1613109600000.00,381112.4333,376480.2522,378743.0622,1136335.748
1613110500000.00,258576.3789,252882.3767,255439.1756,766897.9311
1613111400000.00,93708.91222,86689.70556,87915.60333,268314.2211
1613112300000.00,286650.47,279367.2311,282415.6933,848433.3944
1613113200000.00,69221.53556,60732.28889,61491.96333,191445.7878
1613114100000.00,55571.10913,48091.14922,48395.38419,152057.6425
1613115000000.00,243745.796,237504.9667,238145.4856,719396.2483
1613115900000.00,96146.29778,89576.79556,90197.42889,275920.5222
1613116800000.00,46849.80444,40370.12333,40401.68222,127621.61
1613117700000.00,183068.3656,176362.7533,176492.6989,535923.8178
1613118600000.00,244146.0444,237547.31,238666.7544,720360.1089
1613119500000.00,316237.8711,309358.9167,310837.1022,936433.89
1613120400000.00,410125.3678,404191.3522,406402.2767,1220718.997
1613121300000.00,119815.7144,113295.3522,114219.08,347330.1467
1613122200000.00,4122.554444,-3478.62,-2220.393333,-1576.458889
1613123100000.00,1659.295556,-5947.582222,-4649.701111,-8937.987778
1613124000000.00,5783.861111,-2183.458889,-407.6244444,3192.777778
1613124900000.00,-137.6888889,-7922.12,-6639.665556,-14699.47444
1613125800000.00,2296.767778,-5988.097778,-4146.531111,-7837.861111
1613126700000.00,1272.352222,-6521.987778,-4752.996667,-10002.63222
1613127600000.00,-30785.49222,-38358.54333,-36781.09444,-105925.13
1613128500000.00,35620.24333,29203.97,30011.59444,94835.80778
1613129400000.00,175.5766667,-7038.238889,-5700.35,-12563.01222
1613130300000.00,-484.6422222,-8236.594444,-6439.533333,-15160.77
1613131200000.00,1577.953333,-6684.814444,-4410.852222,-9517.713333
1613132100000.00,2767.365556,-5806.404444,-3029.283333,-6068.322222
